"title","body","labels","assignees","milestone","state","state_reason"
"Dead city on dead forest - wip","Gar cannot be killed unleash spell maintaining cultists are slain?","","","","notStarted",""
"Dead city on dead forest - wip","Town hall is protected by force shield maintained by cultists hiding the in city.","","","","notStarted",""
"Dead city on dead forest - wip","The city at first seems empty/abandoned but ghosts/shades are there. Either they spawn similar to dead forest ghosts or/and","","","","notStarted",""
"Dead city on dead forest - wip","Shades have low aggro range but are invisible and slow to move. Using stealth will help but they can still see if you come too close.","","","","notStarted",""
"Dead city on dead forest - wip","With potion of detect invisibility or amulet/ring with similar power, you can more easily avoid them.","","","","notStarted",""
"Dead city on dead forest - wip","Maybe quest chain that has part where you must find/craft item with ghost detection. (Will also reveal Spirit Healers, )","","","","notStarted",""
"Dead city on dead forest - wip","City name: Dawnhold","","","","completed",""
"Dead city on dead forest - wip","Humans are searching the ruins, what are they looking for or why are they there? They are holding the door to necromancer shut, and trying to figure how to destroy him. If he is unleashed no one knows what he does (summons Gar...)","","","","notStarted",""
"Dead city on dead forest - wip","Necromancers keeps the undead ghosts of the slain humans in torment, if he is slain the curse will be lifted and the ghosts will find peace. After this the city will just be abandoned ruins or filled randomly with scavengers (orcs, bandits, ...)","","","","notStarted",""
"Dead city on dead forest - wip","Quest: purify the diseased animals - pt1: find all the types of diseased animals","","","","notStarted",""
"Dead city on dead forest - wip","Quest: purify the diseased animals - pt2: obtain vial of purification, created by alchemy; needs essence of water from elemental water","","","","notStarted",""
"Dead city on dead forest - wip","Quest: purify the diseased animals - pt3: use the vial to purify either 30 of any diseased animals / or 10 deers, 10 x, etc... ","","","","notStarted",""
"Dead city on dead forest - wip","Quest: the defilers - pt1: find the source of the disease - OR find the defilers, who are cause of the disease","","","","notStarted",""
"Dead city on dead forest - wip","Quest: the defilers - pt2: The defiler told ""that his is just the beginning... When the cauldron of plague is fully prepared we will unleash the full it's full power upon all living forms.... Discuss the matter with XXX for next plan....","","","","notStarted",""
"Dead city on dead forest - wip","the disease cloud is removed from the unit, OR unit us replaced forever OR the unit is killed and immediately removed and non respawning unit is created for limited time","","","","notStarted",""
"Dead city on dead forest - wip","Quest: the defilers - pt3: Find the Cauldron of Plague in the Crypts and destroy it.","","","","notStarted",""
"Dead city on dead forest - wip","Defiler model: https://www.hiveworkshop.com/threads/wotlk_plague-doctor_putress.347597/","","","","notStarted",""
"Dead city on dead forest - wip","Cauldron of Plague model: Halls of the Dead upside down model? etc.","","","","notStarted",""
"Quests - tbd","Aid villagers (see old notes)","","","","notStarted",""
"Quests - tbd","Aid villager 1","","","","notStarted",""
"Quests - tbd","Aid villager 2","","","","notStarted",""
"Quests - tbd","Aid village","","","","notStarted",""
"Quests - tbd","Help bring female orc? To his husbands grave that is located in more remote location or something similar","","","","notStarted",""
"Todo - wip","Shovel item, xgm or guru or","","","","notStarted",""
"Todo - wip","Fire models from guru","","","","notStarted",""
"Todo - wip","Try to add Nazgrek and zulkis into loading screen","","","","notStarted",""
"Todo - wip","Poista abandoed human buildings blp / mdx","","","","completed",""
"Todo - wip","Voit silti käyttää vanhoja doodads uusien tekemisessä","","","","notStarted",""
"Wow models - wip","Arathi houses export","","","","completed",""
"Wow models - wip","Löytyykö sopivia paikkoja/prop nykyiseen Stormhaven?","","","","completed",""
"Wow models - wip","Human harbour","","","","completed",""
"Wow models - wip","Human walls","","","","completed",""
"Wow models - wip","Human guild center etc","","","","notStarted",""
"Wow models - wip","Fel orc / shadowmoon valley rakennuksia/prop Felfire Bastion","","","","completed",""
"Wow models - wip","Ogre prop/ doodad","","","","completed",""
"Wow models - wip","Satyr prop","","","","completed",""
"Wow models - wip","Graveyard more to be unique in diff places","","","","notStarted",""
"Wow models - wip","Cave entrance, käykö hellfire? Löytyisikö onyxia entrance?","","","","completed",""
"Wow models - wip","Ogre gates/walls","","","","completed",""
"Wow models - wip","Elvish buildings (night elf) to west area","","","","completed",""
"Wow models - wip","Gnoll props / etc","","","","completed",""
"Wow models - wip","Road/ pavement?","","","","notStarted",""
"Wow models - wip","Arathi wall","","","","completed",""
"Wow models - wip","Lava thingys?","","","","completed",""
"Wow models - wip","Deadwind pass things?","","","","completed",""
"Wow models - wip","Brazier(s)","","","","completed",""
"Wow models - wip","Crates/ supplies","","","","notStarted",""
"Wow models - wip","Forge","","","","completed",""
"Wow models - wip","Strechedskin","","","","completed",""
"Wow models - wip","Orcblacksmith","","","","completed",""
"Wow models - wip","Orcgreathall","","","","completed",""
"Wow models - wip","Orcbarracks","","","","completed",""
"Wow models - wip","Orcfortress","","","","completed",""
"Wow models - wip","Orcmagetower","","","","completed",""
"Wow models - wip","Orcmedium","","","","completed",""
"Wow models - wip","Seuraavaksi koota kaikki joilla samankaltaisia skin omiin kansioohin, miksei jopa vaan yhteen nii ei tarvi turhaa uploadailla","","","","completed",""
"Wow models - wip","Poista abandonen human buildings models ja skin","","","","completed",""
"Wow models - wip","Human guard tower destroyed","","","","completed",""
"Satyr arena","Easy Arena","","","","notStarted",""
"Satyr arena","Hard Arena","","","","notStarted",""
"Satyr arena","FFA arena - neutral, orc, human, etc heroes within arena","","","","notStarted",""
"Satyr arena","Team DM - orcs vs human arena? Etc","","","","notStarted",""
"Satyr arena","Capture the Flag - two teams with flag bases OR flag in the middle and must take to starting base","","","","notStarted",""
"Graveyards","Dragon mountain ","","","","completed",""
"Graveyards","East north/centerish","","","","completed",""
"Graveyards","East south","","","","notStarted",""
"Elves","Mostly hostile but some neutral elves","","","","notStarted",""
"Elves","Swamp elves""","","","","notStarted",""
"Wandering heroes","Orc heroes","","","","completed",""
"Wandering heroes","Human heroes (general) - not invitable -basic heroes ","","","","notStarted",""
"Wandering heroes","Satyr Heroes (hireable if friendly with Satyr) - NO","","","","completed",""
"Wandering heroes","Riverbane human heroes (hireable if friendly, will not able to come horde based without fight)?","","","","notStarted",""
"Wandering heroes","Neutral heroes (goblin engineer)","","","","notStarted",""
"Wandering heroes","Fel orcs (always hostile)","","","","notStarted",""
"Wandering heroes","Ai triggers contain bugs (use of ability while not in combat but close to hostile player (shadow hunter)","","","","notStarted",""
"Wandering heroes","Ai triggers probably contain leaks","","","","notStarted",""
"Wandering heroes","Ai heroes avoid bigger hostile cities?","","","","notStarted",""
"Wandering heroes","All ai heroes wow / models that dont have any weapons attached","","","","notStarted",""
"Hireable units","Grunt level 1 / 2 / 3  / x","","","","notStarted",""
"Hireable units","Troll Berserker","","","","notStarted",""
"Hireable units","Ravager / ks mitä oli custom units","","","","notStarted",""
"Hireable units","Eri paikoissa voi olla eri hireable units","","","","notStarted",""
"Hireable units","Neutral hireable units: bounty hunter?","","","","notStarted",""
"Hireable units","Satyrn hireable units","","","","notStarted",""
"Hireable units","Xxxx","","","","notStarted",""
"Hireable units","Hireable elemental shaman","","","","notStarted",""
"Hireable units","Hireable restoration shaman","","","","notStarted",""
"Hireable units","Not controllable by player?","","","","completed",""
"Hireable units","Will fill party slots","","","","completed",""
"Shaman abilities","Restoration: spirit link level 1: 25% of the damage is split between the target that receives damage and all other linked targets - level 2: 50%","","","","notStarted",""
"Shaman abilities","Restoration: flamestrike as base for healing at area (to replace tranquility) as more wow-like Healing Rain","","","","notStarted",""
"X in east","Add faerie dragons (1-3 types)","","","","completed",""
"X in east","Mana drain / see wow what abilities","","","","completed",""
"X in east","Type 1: flying around (invulnerable) passive","","","","completed",""
"X in east","Type 2: ranged hovering (see dragons)","","","","completed",""
"X in east","Type 3: melee hovering (see dragons)","","","","completed",""
"X in east","Invisible at night / day? Or only some specif type, thats more rare to find - add shadow meld, visible while moving","","","","notStarted",""
"X in east","Ranged version has Blink","","","","notStarted",""
"X in east","Melee versions has some ghostly strike???","","","","notStarted",""
